Who rated what in 2006
CustomerID,MovieID,Rating (1-5), 0 = not rated)
368345,6833,5
368460,1616,0
368686,9074,0
368713,14311,0
368753,14918,0
368876,7393,0
368969,290,0
368969,5788,0
368969,8603,0
368969,9170,0
368969,9923,0
368969,15706,0
369047,5926,0
369069,788,5
369069,1476,5
369081,14313,0
369085,2457,0
369120,6908,0
369147,3106,0
369164,6133,0
369164,17169,0
369168,5056,0
369168,7635,4
369168,8197,0
369168,9818,5
369168,17062,0
369168,17259,0
369176,886,0
369176,6268,0
369229,419,0
369229,7430,0
369341,607,0
369362,5908,0
369453,11781,0
369475,2171,0
369499,6398,0
369550,4671,0
369556,3715,0
369625,760,0
369646,14020,0
369706,16922,0
369758,17212,0
369768,3725,3
369768,5644,0
369768,12886,0
369782,6721,0
369836,13046,0
369893,8493,0
369915,7371,0
369944,6833,4
369944,7635,0
370027,1571,0
370027,2372,5
370027,3071,4
370027,13614,0
370044,15825,0
370097,6816,2
370097,7424,0
370097,8531,0
370097,14716,0
370097,15513,0
370097,17723,1
370104,13255,0
370179,9415,0
370221,7383,0
370221,10466,0
370221,12473,3
370231,15058,0
370250,10231,0
370256,6158,0
370263,6702,0
370323,10883,0
370336,13255,0
370394,12694,0
370452,14606,0
370554,5255,0
370583,12662,0
370622,5154,1
370622,12084,0
370685,2780,0
370734,6206,4
370734,12999,0
370767,11613,0
370904,7904,3
370913,9509,0
370920,15444,0
370941,269,0
370941,12567,0
370941,17641,0
370942,4914,0
371029,17157,0
371071,13255,4
371071,14050,0
371203,3590,0
371203,16002,0
371203,16784,0
371219,4454,0
371279,3840,0
371279,7219,0
371300,10421,0
371307,2167,0
371313,12633,0
371346,1798,0
371349,3209,0
371349,9116,0
371378,15758,0
371407,3526,0
371407,3879,0
371442,3954,0
371449,1973,0
371525,2499,0
371525,17165,0
371551,2465,0
371551,4159,0
371551,15058,4
371567,10739,0
371589,5730,0
371633,9415,0
371633,13046,0
371677,10466,0
371680,9056,0
371733,5004,0
371733,6383,0
371733,15523,0
371782,11786,0
371785,3128,0
371785,11313,0
371790,12115,0
371817,1595,0
371839,5587,0
371897,5250,0
371923,2942,0
371923,3160,0
371954,15794,0
372077,662,0
372124,15509,0
372140,996,0
372145,996,0
372178,4739,0
372222,6362,0
372239,7888,0
372315,111,0
372480,7239,0
372584,10625,0
372584,13413,0
372655,5225,0
372655,14334,0
372757,3733,0
372794,9185,0
372815,7322,0
372815,12999,0
372847,10372,0
372910,10820,0
372911,2754,0
372956,16185,0
372976,9939,0
372994,14457,0
373034,14233,2
373050,13255,0
373067,4932,0
373067,6874,0
373067,17474,5
373082,3333,0
373082,7633,4
373082,11658,0
373082,12966,3
373097,16415,0
373127,16357,0
373140,14410,0
373146,13205,0
373186,5601,0
373272,1180,0
373272,1324,4
373272,17008,0
373319,4289,0
373319,15436,0
373450,302,0
373453,17424,0
373481,2331,0
373523,3725,0
373552,10042,0
373552,15373,0
373563,15171,0
373630,11283,0
373630,16524,0
373647,7928,0
373652,3816,0
373697,10152,0
373701,6824,0
373701,13981,3
373701,17506,0
373749,7882,0
373749,12317,4
373803,16325,0
373810,1983,0
373810,6235,4
373810,10964,0
373838,6486,0
373838,9485,0
373838,11110,0
373873,14484,0
373891,3875,0
373891,7828,0
373956,16183,0
374000,14407,0
374000,14604,0
374074,13651,0
374187,14621,0
374220,3626,0
374220,11911,0
374235,17560,0
374314,1976,0
374423,2136,0
374423,4098,4
374423,6810,0
374440,12325,0
374474,12179,0
374475,1962,5
374574,10721,0
374651,15110,0
374655,3689,0
374655,7875,0
374742,367,0
374742,12869,0
374775,1803,0
374775,7635,0
374949,6642,0
375004,4512,0
375022,10231,0
375022,12557,0
375090,1057,0
375090,13871,0
375152,6556,0
375152,13930,0
375292,8753,0
375299,14484,0
375377,7635,0
375405,15307,0
375462,14344,0
375478,7605,0
375482,197,0
375499,357,0
375499,14852,0
375504,11284,0
375535,10832,0
375535,12997,0
375585,15436,0
375613,3687,0
375661,8666,0
375678,12600,0
375726,4980,0
375741,14109,0
375802,2194,0
375819,9939,0
375894,9939,0
375904,662,0
376024,1202,0
376024,7218,0
376040,13217,0
376100,12857,0
376100,15994,0
376119,11077,2
376121,571,0
376121,1253,0
376149,1844,0
376149,6512,0
376149,16002,0
376171,3725,0
376234,9609,0
376266,13758,0
376282,6418,0
376323,7767,0
376330,13391,0
376362,3824,0
376362,15511,0
376362,17308,4
376424,11767,0
376464,550,0
376550,2711,0
376585,2465,1
376585,10734,0
376594,10012,0
376670,13255,0
376732,13584,0
376744,12966,0
376752,12335,0
376752,13082,0
376767,5898,0
376881,2692,0
376881,11838,0
376912,4427,0
376953,7590,0
376983,7643,0
377185,1267,0
377185,10466,0
377216,16252,0
377308,15509,0
377329,6632,0
377329,14584,0
377334,1435,0
377391,1642,0
377391,2371,0
377391,7219,0
377391,14660,0
377396,16784,0
377407,7509,0
377413,1606,0
377413,4774,0
377413,10620,0
377413,12015,4
377413,16992,0
377426,13717,0
377426,14410,0
377526,6810,0
377539,16663,0
377552,2782,0
377690,33,0
377690,5320,0
377710,11077,0
377801,8049,0
377801,16075,0
377808,7278,0
377848,14776,0
377961,15758,0
377971,5738,0
378078,13058,0
378254,14072,0
378328,6134,4
378376,3138,0
378393,9038,0
378393,12966,0
378420,1134,0
378454,5401,5
378454,7942,0
378466,9320,0
378467,8954,0
378481,16869,0
378498,17194,0
378500,8393,3
378519,5515,0
378519,9863,0
378519,12966,0
378549,5614,0
378701,4181,0
378712,8442,0
378749,937,0
378768,705,3
378768,11022,0
378786,2463,0
378795,8596,0
378869,10720,0
378893,12493,0
378913,17472,0
378922,14574,0
378968,16082,0
378968,16587,0
378980,14660,0
379032,311,0
379104,3197,0
379113,6971,0
379116,9528,0
379122,16858,0
379122,17330,0
379124,17330,0
379149,4315,0
379151,3312,0
379236,12567,0
379249,3875,0
379261,662,0
379261,5762,0
379261,16784,0
379310,16128,0
379315,17,0
379318,17513,0
379339,6472,0
379339,16002,0
379372,7586,0
379411,7864,0
379432,6960,0
379437,15868,0
379443,10883,0
379476,17207,0
379492,4845,0
379492,9170,0
379492,11478,0
379492,12399,0
379492,17328,5
379686,6642,0
379686,17299,0
379701,8677,0
379707,17146,0
379720,2200,0
379787,12792,0
379802,4490,0
379839,13930,0
379876,4773,0
379876,9207,0
379876,9505,0
379876,14056,0
379901,13206,0
379963,11639,0
379982,2395,0
379986,7368,0
379989,1346,0
380004,11040,0
380004,11850,0
380022,6764,0
380099,6702,0
380135,14621,0
380146,7706,0
380146,16640,0
380204,342,0
380283,15922,0
380321,1798,0
380362,8295,0
380362,10307,0
380428,5807,0
380428,13471,0
380439,7928,0
380466,3934,0
380496,10080,0
380510,11875,0
380545,3253,0
380693,1255,0
380693,8317,0
380799,10282,0
380799,10596,0
380852,12758,0
380894,9972,0
380942,2167,0
380992,5807,0
380992,8857,0
380992,10282,3
380992,12884,0
380992,16415,4
380992,17179,0
380999,5448,4
380999,17446,0
381008,14525,0
381048,7586,0
381048,10730,0
381117,933,0
381227,16257,0
381260,12128,0
381289,5345,0
381347,8596,0
381352,3085,0
381358,14702,0
381358,17612,0
381372,1305,0
381409,1682,0
381409,6874,0
381455,8545,0
381506,13058,0
381520,7014,0
381536,10339,0
381536,15465,0
381568,3521,0
381583,7360,0
381608,16952,0
381651,5888,0
381651,11077,3
381651,16948,0
381715,17482,0
381740,5963,0
381740,14274,0
381759,17174,0
381762,10820,0
381764,4356,0
381771,17381,0
381787,17174,0
381787,17762,0
381897,3626,0
381923,13418,0
381937,645,0
381937,17146,0
381954,13255,0
381958,7014,0
381960,5897,0
382041,4031,0
382041,17707,0
382110,3890,0
382110,15437,0
382163,1435,0
382234,2732,0
382278,6296,0
382278,7370,0
382278,15530,0
382278,15901,0
382293,6042,0
382316,12584,0
382322,12966,0
382355,10358,0
382367,8167,0
382380,8376,4
382380,12870,0
382380,14644,0
382394,2254,0
382394,14191,0
382394,15437,0
382405,12347,0
382410,1962,0
382470,9235,0
382518,13380,0
382522,11222,0
382528,1798,0
382528,7509,0
382583,11075,0
382601,10082,0
382651,10358,0
382660,501,0
382677,4692,0
382690,16280,0
382697,7508,0
382700,14313,0
382700,16047,0
382700,17085,5
382793,10583,0
382817,8105,0
382817,8199,0
382817,12056,0
382835,13540,0
382836,14968,0
382867,199,0
382966,9757,0
382966,16859,0
383059,17169,0
383169,8400,0
383293,6450,0
383293,11607,0
383337,6337,0
383344,14187,0
383386,2495,0
383452,16542,0
383459,3245,0
383459,3917,0
383459,11152,0
383459,12966,0
383533,11781,0
383548,4100,0
383567,1051,0
383660,17136,0
383695,17405,0
383728,7745,0
383728,9475,0
383728,10582,4
383728,16047,0
383781,8954,0
383795,13029,0
383831,17196,0
383894,2456,0
383938,2192,0
383943,13651,0
384005,1673,0
384005,6886,0
384005,11822,3
384027,7371,0
384050,6816,0
384057,4829,0
384057,14430,0
384064,197,3
384064,2395,4
384064,5906,0
384064,12270,0
384064,13082,0
384064,14940,3
384064,15563,0
384064,15955,0
384118,5571,4
384188,4721,0
384211,1230,0
384211,6702,3
384211,12493,0
384211,15339,0
384243,1156,0
384243,16008,0
384245,4736,0
384352,7584,0
384378,15445,0
384496,16006,0
384496,16992,0
384504,1485,0
384533,1221,0
384533,11422,0
384568,14644,0
384657,15509,0
384710,11607,0
384742,13270,0
384751,5154,0
384757,8357,0
384775,16912,3
384799,7424,0
384869,9939,0
384869,10288,0
384869,17085,0
384972,3887,0
385018,11829,0
385047,8197,0
385047,13435,0
385049,4109,5
385070,257,0
385070,7112,0
385118,8131,0
385118,13232,0
385145,2372,4
385153,9847,0
385191,197,0
385191,10158,0
385255,12338,0
385287,14187,0
385296,12567,0
385315,11781,0
385324,7159,0
385371,2103,0
385422,12600,3
385433,16082,0
385522,9381,0
385593,6454,0
385593,13313,0
385640,16286,0
385710,4355,0
385710,13318,0
385724,11315,0
385743,788,0
385743,4352,0
385743,11134,0
385743,12211,0
385743,17506,0
385772,6706,0
385773,4508,0
385778,10582,0
385807,10424,0
385824,11139,0
386034,13273,0
386068,16082,0
386176,14410,0
386185,4736,0
386185,12084,0
386185,16303,0
386218,9757,0
386229,2362,0
386278,1865,0
386337,6860,0
386407,3128,0
386407,5496,3
386407,11414,0
386407,12067,0
386407,17572,0
386418,3333,0
386427,10170,0
386457,6281,0
386467,2643,0
386474,9381,0
386537,17328,0
386586,12894,0
386619,1351,0
386619,8347,0
386671,7517,0
386671,7633,2
386671,10778,5
386671,17207,0
386718,8118,0
386722,1707,0
386749,6816,0
386749,8687,5
386749,10282,0
386749,16008,0
386793,3398,0
386793,3900,0
386793,6336,0
386793,12667,0
386819,1051,0
386826,533,0
386837,5977,0
386837,16201,0
386842,9178,0
386860,15894,0
386915,6336,0
386921,4407,0
386955,1418,0
386955,6134,4
386979,378,0
386998,2465,0
386998,4870,0
386998,11738,0
386998,13964,0
387050,15440,0
387070,8651,0
387137,14215,0
387189,12694,0
387200,11218,0
387222,1324,0
387250,13930,0
387301,17169,0
387314,8524,0
387345,4517,0
387481,4411,0
387481,16272,0
387553,5802,0
387553,7009,0
387568,9294,0
387701,1525,0
387744,11912,0
387744,12732,0
387793,1448,0
387846,15373,0
387852,15619,0
387855,6388,0
387874,14574,0
387888,6833,0
387888,10809,0
387888,13318,0
387940,660,0
387940,7890,0
387940,8596,0
387940,10041,0
387940,12748,0
387955,10212,0
387963,787,0
387963,16002,0
387969,16002,0
388143,12833,0
388143,16082,0
388154,3917,0
388205,8393,0
388257,5926,0
388260,8531,0
388282,7633,0
388282,16128,0
388381,3526,0
388425,689,0
388425,15545,0
388435,7928,0
388462,5345,0
388462,5977,0
388462,13723,0
388479,15739,0
388514,9929,0
388514,13586,0
388514,15110,0
388514,16262,0
388575,10358,0
388643,9817,0
388643,13418,0
388671,2340,0
388700,12092,0
388735,5320,0
388735,11022,0
388740,13207,0
388764,6760,0
388767,1367,0
388767,14135,0
388767,15449,0
388780,7057,0
388809,5236,0
388816,10429,0
388816,12084,0
388816,12435,0
388816,12513,3
388816,17405,0
388843,629,0
388843,788,0
388843,16695,0
389010,17424,0
389016,1561,0
389017,199,3
389032,14584,0
389040,17343,0
389042,15975,0
389063,524,0
389063,6254,0
389063,7163,0
389063,11030,0
389084,704,0
389084,4949,0
389084,13808,0
389126,14940,0
389134,17157,0
389143,14022,0
389161,11134,0
389165,6576,0
389165,8612,0
389246,12675,0
389289,4331,0
389384,6983,0
389391,26,0
389391,7769,0
389419,4177,0
389419,10466,0
389455,11490,3
389461,6942,0
389602,10466,0
389659,3887,0
389659,12391,0
389668,6311,0
389670,312,0
389670,6145,0
389670,16707,0
389687,2594,0
389704,896,0
389716,3725,0
389752,3138,0
389772,8883,0
389773,15496,0
389880,1439,0
389882,6037,0
389985,4758,0
389985,10809,4
389985,11236,0
389985,17767,0
390033,4978,0
390033,8393,0
390033,12285,0
390062,896,0
390062,16091,0
390165,5793,0
390165,8393,0
390182,4926,0
390312,6810,0
390333,788,0
390416,8536,0
390416,13244,0
390499,4089,0
390499,14233,0
390505,12056,0
390520,11182,0
390552,6037,0
390552,8603,0
390580,2098,0
390582,12056,0
390643,943,0
390643,11970,0
390889,14185,0
390891,17187,0
390904,9279,0
390904,13418,0
390904,17299,0
391012,15321,0
391057,8384,0
391061,16082,0
391061,17464,0
391136,563,0
391136,897,0
391136,7121,0
391161,3374,0
391164,2152,0
391195,12668,0
391201,272,0
391201,4227,0
391201,11101,0
391240,14647,0
391259,33,0
391263,2643,0
391294,2443,0
391294,14060,0
391306,9443,0
391337,313,4
391337,1622,0
391337,7807,0
391372,6534,0
391438,6887,0
391438,13056,0
391438,14660,0
391444,30,0
391471,12897,0
391485,6122,0
391485,11752,0
391519,7193,0
391562,17474,0
391666,5414,0
391666,13412,0
391666,13808,0
391666,14215,1
391666,16291,0
391671,12870,0
391711,4043,0
391711,5802,0
391743,7095,0
391743,11222,0
391846,16384,3
391869,413,0
391877,14096,0
391888,3253,0
391888,4594,0
391953,10422,0
391980,5452,0
391996,7233,0
391996,12970,0
391996,17580,0
392001,17165,0
392059,9598,0
392059,10883,0
392096,15594,0
392120,8159,0
392253,4356,0
392253,5926,0
392254,1476,0
392286,10358,0
392442,17174,0
392450,16922,0
392481,15385,0
392494,16435,0
392500,5181,3
392529,17112,0
392602,13255,0
392627,10984,0
392627,15816,0
392648,1134,0
392712,108,0
392722,10620,0
392738,6673,0
392738,8118,0
392738,17174,0
392760,14972,0
392783,11970,0
392919,9070,0
392938,15769,0
393017,14545,0
393099,6437,0
393103,1843,2
393103,10890,0
393103,15815,0
393103,17174,0
393164,3640,0
393282,7160,0
393282,15922,0
393290,9994,0
393306,660,0
393306,13393,0
393306,17662,0
393313,8493,0
393364,9712,0
393364,16468,0
393364,17109,0
393364,17482,0
393367,7057,0
393386,9863,0
393411,2376,0
393411,14545,0
393514,16784,1
393519,9939,3
393519,13964,0
393526,12668,0
393530,12965,0
393530,15991,0
393549,5414,0
393549,7899,0
393549,12526,0
393550,3917,0
393550,9188,0
393550,9471,5
393550,10466,4
393620,3138,0
393620,13234,0
393629,11236,0
393629,14364,0
393655,3800,0
393664,13418,4
393695,12870,0
393698,11674,0
393785,3611,0
393789,6134,0
393839,2655,0
393839,6810,0
393839,10066,0
393839,10191,0
393839,15741,0
393870,10568,0
393881,8637,0
393921,11004,0
393928,15269,0
393954,10044,0
393955,11242,0
393966,16317,0
394017,9224,0
394125,7347,0
394125,13526,0
394127,16176,0
394177,17549,0
394194,13423,0
394218,148,0
394218,9733,0
394218,10436,0
394218,13941,0
394218,14003,0
394257,1267,3
394261,13728,0
394302,57,0
394370,10088,0
394370,10413,0
394397,1969,0
394397,5480,0
394409,8051,0
394423,13273,0
394432,3858,0
394440,15129,0
394456,7353,0
394483,4979,0
394483,12890,0
394513,16796,0
394563,9426,0
394563,9475,0
394566,6919,0
394691,2677,0
394695,8845,0
394695,15058,0
394698,4895,0
394749,16022,0
394777,5706,0
394794,6037,0
394817,11850,0
394840,6833,0
394840,11134,0
394895,5092,0
394895,14254,0
394966,2913,0
394975,2152,0
394975,2533,0
395017,1008,0
395021,6620,0
395028,705,0
395049,13255,4
395092,2236,0
395092,5762,0
395092,7669,0
395092,9204,0
395092,9381,4
395110,4109,0
395155,5112,0
395176,14484,0
395280,12497,0
395281,10809,0
395290,273,0
395322,11077,0
395340,5628,0
395373,12838,0
395397,6336,0
395410,5448,0
395459,3935,0
395483,3427,0
395483,12838,0
395558,5614,0
395586,14459,0
395589,14367,0
395590,313,5
395590,660,0
395590,5008,0
395590,6673,0
395590,7879,0
395590,16325,0
395610,4707,0
395677,3875,0
395749,325,0
395829,12169,0
395868,10664,0
395965,12092,0
395965,14661,0
395987,7416,0
396041,9110,0
396041,12071,0
396132,12875,0
396169,3159,0
396191,4418,0
396285,12890,0
396316,10378,0
396347,5190,0
396408,4640,5
396408,13418,0
396418,148,0
396432,30,4
396472,2603,0
396485,12092,0
396488,11652,0
396488,12926,0
396490,644,0
396490,4736,2
396491,6396,0
396527,10698,0
396616,4686,0
396632,6974,0
396632,16052,0
396658,3816,0
396661,4661,0
396696,7173,0
396790,1992,0
396801,9702,0
396820,8911,0
396820,12193,0
396820,17207,0
396820,17762,3
396882,9939,0
396888,10550,0
396892,4679,0
396893,1962,5
396893,4686,0
396893,16201,0
396914,6528,0
396923,331,0
396928,14355,0
396934,2395,0
396942,10280,0
396942,17756,0
396949,3894,0
396984,4914,0
397037,2314,0
397037,7669,0
397037,12641,0
397037,17174,0
397059,3197,0
397062,16384,0
397212,10358,0
397295,6974,0
397405,1066,0
397405,14671,0
397405,15163,0
397449,6437,0
397541,4155,0
397541,8372,0
397541,11639,0
397541,13477,0
397563,1526,0
397585,417,0
397585,17515,0
397595,14646,0
397600,14618,0
397601,6829,0
397608,9471,0
397637,1595,0
397637,15739,0
397737,3926,0
397737,10550,3
397753,8357,0
397811,8840,0
397831,17764,0
397833,13358,0
397872,5704,0
397872,10212,0
398015,16343,0
398049,7219,0
398104,4315,0
398104,14274,0
398112,2152,0
398112,5644,0
398136,2809,0
398136,13273,0
398136,15848,0
398194,7994,0
398239,7828,0
398322,5327,0
398432,6849,0
398468,6816,0
398501,9712,0
398554,629,0
398647,12084,0
398661,11745,0
398688,11005,0
398688,17725,0
398754,14109,0
398786,273,0
398838,943,0
398838,13108,0
398897,14813,0
398964,3282,0
398970,9152,0
398970,13605,0
399021,660,0
399042,1476,0
399276,5477,0
399276,13536,0
399282,7517,0
399305,9756,0
399335,8197,0
399335,14621,0
399692,4345,0
399692,10231,0
399693,11241,0
399699,12497,0
399715,14660,0
399729,6034,0
399734,9950,0
399772,2617,0
399772,3624,3
399772,4033,0
399772,4745,0
399772,7485,0
399772,14940,0
399820,7635,0
399845,13391,0
399875,7424,4
399906,10730,0
399933,3817,0
399970,3128,0
400003,6978,0
400003,17474,0
400107,4260,0
400147,2470,3
400147,16265,0
400172,5924,0
400268,8287,0
400283,148,0
400294,1230,0
400325,12567,0
400392,11490,0
400392,15712,0
400392,17216,0
400408,7780,0
400455,5496,0
400455,11036,0
400455,14410,0
400462,1590,0
400462,2816,0
400505,788,0
400505,11845,0
400535,15339,2
400547,9442,0
400547,17085,0
400591,1865,0
400641,6408,0
400643,5092,0
400643,10336,0
400650,6134,0
400691,13787,0
400699,6337,0
400790,4924,0
400790,6860,0
400876,7347,0
400895,15534,0
400909,1094,0
400909,4686,0
400909,12704,0
400909,14681,0
400910,7929,0
400916,12774,0
400916,15244,0
400916,17557,0
400923,14825,0
401095,11732,0
401112,3608,0
401115,6225,0
401116,8159,0
401117,12727,0
401148,6024,0
401293,14218,0
401341,660,0
401412,10625,0
401449,3917,0
401487,4474,0
401613,7539,0
401613,10730,0
401613,15818,2
401666,908,0
401705,11607,2
401707,17112,0
401838,4964,0
401838,5571,0
401843,8339,0
401855,17304,0
401878,5571,0
401915,1289,0
401915,3398,0
401915,3905,3
401915,7253,0
401915,12833,0
402017,2848,0
402017,7160,0
402017,8838,0
402118,17299,0
402150,3680,0
402159,4389,0
402268,6721,0
402277,2753,0
402287,10363,0
402287,12565,0
402377,2332,0
402389,6502,0
402413,4227,0
402413,8397,0
402449,579,0
402449,6408,3
402453,108,0
402519,10378,3
402524,16992,0
402564,8159,0
402568,418,0
402571,708,0
402595,1962,0
402595,17328,0
402615,6642,0
402615,7635,4
402615,9217,0
402615,11307,0
402660,14467,0
402780,14439,0
402790,1180,0
402790,11166,0
402847,8908,0
402847,14644,0
402867,2291,0
402895,11277,0
402913,9756,0
402940,13930,0
403044,11137,0
403132,2009,0
403183,7910,0
403213,138,0
403213,4479,0
403236,9170,0
403236,10739,0
403236,11888,3
403236,15354,0
403236,16504,0
403247,2465,0
403278,14436,0
403312,5787,0
403322,4824,0
403322,5650,0
403322,8178,0
403322,9756,3
403322,14702,0
403389,7370,0
403405,12493,0
403446,6014,0
403511,3840,0
403515,4306,0
403515,6005,0
403515,10583,4
403525,1911,0
403531,11022,0
403531,16052,0
403536,5448,0
403583,9235,0
403697,2275,0
403697,5492,0
403769,17,0
403769,15818,0
403771,2457,0
403812,6240,0
403849,14646,0
403893,12624,0
403893,16673,0
403893,17424,0
403918,12605,3
403918,16948,0
403943,7163,0
403943,8438,0
403943,16406,0
403943,17263,0
403981,12694,0
403981,15712,0
403981,16063,0
404031,8370,0
404156,7892,0
404173,17400,0
404377,13826,0
404384,13058,0
404389,30,0
404436,14477,0
404437,6810,0
404446,8159,0
404446,10231,0
404448,2800,0
404490,7669,0
404539,312,0
404539,10042,0
404574,6760,0
404577,7160,0
404602,2114,0
404602,8222,0
404602,11423,0
404640,17328,0
404654,1741,0
404654,2114,0
404654,4407,0
404654,5847,0
404654,6978,5
404654,10582,0
404654,10970,5
404654,11903,5
404654,12213,0
404654,12473,5
404654,14928,4
404654,16155,0
404654,16343,4
404654,16992,4
404654,17619,0
404674,8393,0
404674,15563,0
404684,5948,0
404703,9818,0
404718,12048,0
404768,819,0
404768,2962,0
404768,3995,0
404768,12262,0
404782,13068,0
404782,13930,0
404841,8942,0
404841,12911,0
404841,17513,0
404879,3875,0
405045,8677,0
405075,2809,0
405142,16546,0
405193,9023,0
405258,17308,0
405282,5926,0
405293,1336,0
405372,2152,0
405372,10191,0
405395,2677,0
405395,13175,0
405455,16711,0
405570,1682,0
405570,5238,0
405570,10144,0
405570,14439,0
405572,3333,0
405637,12382,0
405640,13082,0
405640,13255,0
405681,14410,0
405693,550,0
405727,17328,0
405754,5092,0
405807,11040,0
405915,3917,0
405915,16022,0
405915,16365,0
405963,2698,0
405963,8277,0
405971,4490,0
405971,13255,0
405979,10259,0
406000,3923,0
406114,15815,0
406122,14050,0
406127,11435,0
406160,1700,0
406160,5793,0
406165,2727,0
406165,5793,0
406219,10429,0
406311,11435,0
406328,4644,0
406328,7960,0
406405,14187,0
406464,8177,0
406464,12398,0
406557,5886,0
406717,576,0
406717,1800,0
406717,12031,0
406717,14644,0
406723,14434,0
406767,6355,0
406789,1406,3
406789,14593,0
406789,16278,0
406789,16784,0
406808,4389,0
406851,17725,0
406867,8294,0
406895,13930,0
406948,13930,0
406992,6514,0
406992,7577,0
407073,9197,0
407098,10043,0
407101,10152,0
407106,7767,0
407136,11677,0
407216,3010,0
407216,3840,0
407216,5414,5
407223,5190,0
407228,9471,0
407311,3925,0
407314,1741,0
407424,886,0
407424,2762,0
407438,11040,0
407452,7430,0
407452,16671,0
407496,16272,0
407528,943,4
407528,2262,0
407528,2831,0
407528,9220,0
407528,11994,3
407528,13056,0
407528,13621,0
407528,14074,0
407528,16082,0
407542,2372,0
407560,4208,0
407560,5793,0
407560,13707,4
407560,16278,0
407816,15513,0
407838,14135,0
407854,12246,0
407867,8630,0
407899,8840,0
407917,1625,0
407917,5744,0
408002,6398,0
408013,305,0
408046,2095,0
408047,14960,0
408074,13651,0
408078,3817,0
408078,7779,0
408078,16052,0
408123,4650,0
408123,11167,0
408123,12838,0
408132,9134,0
408133,14056,0
408187,14881,0
408200,1180,0
408200,8840,0
408205,1700,0
408214,6885,0
408284,6084,0
408284,15862,0
408328,15447,0
408344,10304,0
408350,16352,0
408405,7942,0
408406,16082,0
408519,14967,0
408521,4089,0
408539,2848,0
408597,13471,0
408628,6042,0
408628,7691,0
408628,9525,0
408650,14233,0
408706,10466,0
408720,6829,0
408754,15110,0
408832,12471,0
408832,15366,0
408869,52,0
408869,3282,5
408873,13175,0
408893,1682,0
408893,14457,0
408909,3887,3
408909,5087,0
408909,6362,0
408909,10620,0
408960,15563,0
408998,16357,0
409024,273,4
409024,4931,2
409048,4115,0
409068,11537,0
409104,16521,0
409192,7524,0
409231,9818,0
409231,14954,0
409251,1329,0
409259,6978,0
409259,16707,0
409266,11810,0
409304,325,0
409309,5414,0
409368,8526,0
409376,13043,0
409376,13784,0
409460,5807,0
409516,2369,0
409533,7511,0
409539,1625,0
409563,9683,0
409627,1163,0
409627,7555,0
409642,17725,0
409658,12014,0
409682,16552,0
409815,10053,0
409841,2782,5
409841,3923,0
409841,8987,0
409841,10550,5
409841,14218,0
409841,16223,0
409851,692,0
409966,2194,0
410018,1103,0
410018,1618,0
410018,8163,0
410060,12549,0
410129,7416,0
410129,8295,0
410147,6642,0
410155,3216,0
410177,17328,0
410182,14729,0
410206,6576,0
410206,9073,0
410245,9542,0
410321,6315,0
410350,1446,0
410350,3551,0
410435,7511,0
410472,175,0
410472,10832,0
410512,9939,0
410535,9381,0
410535,10375,0
410535,12940,0
410546,16948,0
410613,11745,0
410618,8652,0
410648,4730,0
410709,12869,0
410721,7730,0
410721,10077,0
410726,9242,0
410738,16415,0
410800,15553,0
410857,10077,0
410859,8399,0
410863,886,3
410863,12165,0
410884,9686,0
410921,2465,0
410924,5644,0
410949,6810,3
410949,10981,0
410964,11236,0
411030,4306,0
411057,17197,0
411114,908,0
411248,11393,0
411290,10550,0
411380,9988,0
411414,199,0
411427,4705,0
411427,13621,0
411457,1406,0
411471,5415,0
411537,14940,0
411608,14967,0
411684,4315,0
411684,7057,0
411687,12732,4
411704,10424,0
411792,10231,0
411896,3758,0
411947,13418,0
411950,15425,0
411965,4738,0
412003,11427,0
412018,246,0
412035,3784,0
412035,5327,0
412209,6616,0
412247,357,0
412261,607,0
412342,6930,0
412399,8357,0
412399,12497,5
412401,58,0
412439,1618,0
412475,197,0
412475,7779,0
412481,2809,0
412481,11131,0
412504,11030,0
412504,11064,0
412527,8637,0
412535,8675,0
412535,10426,0
412567,1476,0
412588,9461,0
412588,14601,0
412598,10986,0
412628,8423,0
412677,4661,0
412677,6037,0
412677,8566,0
412677,9628,5
412677,13614,0
412776,908,0
412796,7706,0
412812,517,0
412928,6345,0
413013,7524,0
413104,14644,4
413182,9152,0
413182,11389,0
413182,15563,0
413199,13493,0
413225,14644,0
413232,15739,0
413250,14959,0
413288,12567,0
413324,2809,0
413324,3055,0
413324,11607,0
413335,10080,0
413395,2372,0
413505,1144,0
413505,12533,0
413505,16640,2
413514,3414,0
413515,14601,0
413523,4647,0
413576,6450,0
413576,13463,0
413578,14327,0
413596,16948,0
413609,2200,3
413609,9939,2
413637,4149,0
413678,937,0
413729,175,0
413731,3290,0
413835,3840,0
413837,3453,0
413837,14574,4
413855,14776,0
413882,17506,0
413917,6450,0
413917,14725,0
413922,12605,0
413945,11030,0
413965,2775,0
414048,7511,0
414063,1418,0
414065,4080,0
414076,4266,0
414076,5939,0
414076,7590,0
414076,7708,0
414076,14258,0
414096,312,0
414129,17085,0
414174,1428,0
414174,7745,0
414174,8376,0
414236,7928,0
414293,3441,0
414298,5922,0
414298,13327,0
414337,15385,0
414405,16640,0
414415,299,0
414415,8471,0
414415,9628,0
414435,5787,0
414482,16439,0
414529,3920,0
414542,6860,0
414542,14173,0
414577,3656,0
